recorded_at ,device_id,appliance_id ,voltage_v,current_a,power_w,power_factor,frequency_hz,energy_kwh,,,,
6/12/2024 3:00,ESP32-001,AP03,223.04,0,0,1,50.02,0,,,,
6/12/2024 3:00,ESP32-001,AP04,227.55,0,0,1,49.95,0,,,,
6/12/2024 3:00,ESP32-001,AP05,223.55,0,0,1,50.03,0,,,,
6/12/2024 3:00,ESP32-001,AP06,223.56,0,0,1,50.01,0,,,,
6/12/2024 4:00,ESP32-001,AP01,224.09,0,0,1,50.01,0,,,,
6/12/2024 4:00,ESP32-001,AP01,221.79,3.371,706.23,0.945,50.02,0.7062,,,,
6/12/2024 4:00,ESP32-001,AP01,225.33,0,0,1,50,0,,,,
6/12/2024 4:00,ESP32-001,AP01,219.5,3.425,671.55,0.893,49.99,0.6716,,,,
6/12/2024 4:00,ESP32-001,AP01,224.32,3.794,761.1,0.894,49.98,0.7611,,,,
6/12/2024 4:00,ESP32-001,AP02,225.87,0.389,82.17,0.934,49.99,0.0822,,,,
6/12/2024 4:00,ESP32-001,AP03,225.2,0,0,1,49.99,0,,,,
6/12/2024 4:00,ESP32-001,AP04,227.17,0,0,1,49.96,0,,,,
6/12/2024 4:00,ESP32-001,AP05,222.08,0,0,1,50.03,0,,,,
6/12/2024 4:00,ESP32-001,AP06,223.37,0,0,1,49.99,0,,,,
6/12/2024 5:00,ESP32-001,AP01,224.09,0,0,1,50.04,0,,,,
6/12/2024 5:00,ESP32-001,AP01,227.35,3.76,792.61,0.927,50.03,0.7926,,,,
6/12/2024 5:00,ESP32-001,AP01,224.13,0,0,1,50.02,0,,,,
6/12/2024 5:00,ESP32-001,AP01,224.83,0,0,1,50.01,0,,,,
6/12/2024 5:00,ESP32-001,AP01,223.21,3.266,681.46,0.935,50.01,0.6815,,,,
6/12/2024 5:00,ESP32-001,AP02,228.81,0.524,114.01,0.951,50,0.114,,,,
6/12/2024 5:00,ESP32-001,AP03,226.77,0,0,1,50.03,0,,,,
6/12/2024 5:00,ESP32-001,AP04,226.5,0,0,1,50,0,,,,
6/12/2024 5:00,ESP32-001,AP05,228.18,0,0,1,49.97,0,,,,
6/12/2024 5:00,ESP32-001,AP06,228.48,0,0,1,50,0,,,,
6/12/2024 6:00,ESP32-001,AP01,223.02,4.933,1008.17,0.916,49.99,1.0082,,,,
6/12/2024 6:00,ESP32-001,AP01,225.8,0,0,1,50,0,,,,
6/12/2024 6:00,ESP32-001,AP01,225.61,0,0,1,49.94,0,,,,
6/12/2024 6:00,ESP32-001,AP01,220.75,3.903,826.8,0.96,50.02,0.8268,,,,
6/12/2024 6:00,ESP32-001,AP01,224.18,0,0,1,50.01,0,,,,
6/12/2024 6:00,ESP32-001,AP02,223.74,0.482,100.87,0.936,50.01,0.1009,,,,
6/12/2024 6:00,ESP32-001,AP03,224.81,0,0,1,50.01,0,,,,
6/12/2024 6:00,ESP32-001,AP04,222.53,0,0,1,50,0,,,,
6/12/2024 6:00,ESP32-001,AP05,220.75,0,0,1,50.03,0,,,,
6/12/2024 6:00,ESP32-001,AP06,221.31,0,0,1,49.99,0,,,,
6/12/2024 7:00,ESP32-001,AP01,227.22,0,0,1,50,0,,,,
6/12/2024 7:00,ESP32-001,AP01,221.53,0,0,1,50.02,0,,,,
6/12/2024 7:00,ESP32-001,AP01,220.92,0,0,1,49.99,0,,,,
6/12/2024 7:00,ESP32-001,AP01,225.16,0,0,1,49.99,0,,,,
6/12/2024 7:00,ESP32-001,AP01,224.55,3.201,673.89,0.938,50.01,0.6739,,,,
6/12/2024 7:00,ESP32-001,AP02,229.17,0.344,75.05,0.953,49.99,0.075,,,,
6/12/2024 7:00,ESP32-001,AP03,229.01,0,0,1,49.99,0,,,,
6/12/2024 7:00,ESP32-001,AP04,223.88,0,0,1,50.01,0,,,,
6/12/2024 7:00,ESP32-001,AP05,225.47,0.944,190.49,0.895,49.99,0.1905,,,,
6/12/2024 7:00,ESP32-001,AP06,219.42,0,0,1,49.97,0,,,,
6/12/2024 8:00,ESP32-001,AP01,224.46,0,0,1,50.01,0,,,,
6/12/2024 8:00,ESP32-001,AP01,226.77,0,0,1,49.98,0,,,,
6/12/2024 8:00,ESP32-001,AP01,222.91,0,0,1,49.98,0,,,,
6/12/2024 8:00,ESP32-001,AP01,226.17,0,0,1,50,0,,,,
6/12/2024 8:00,ESP32-001,AP01,226.86,0,0,1,50.01,0,,,,
6/12/2024 8:00,ESP32-001,AP02,223.13,0.631,126.55,0.899,49.99,0.1266,,,,
6/12/2024 8:00,ESP32-001,AP03,221.41,0,0,1,49.96,0,,,,
6/12/2024 8:00,ESP32-001,AP04,231.39,0,0,1,50,0,,,,
6/12/2024 8:00,ESP32-001,AP05,222.64,0,0,1,49.98,0,,,,
6/12/2024 8:00,ESP32-001,AP06,224.59,0,0,1,49.96,0,,,,
6/12/2024 9:00,ESP32-001,AP01,228.71,0,0,1,49.99,0,,,,
6/12/2024 9:00,ESP32-001,AP01,228.36,0,0,1,50.03,0,,,,
6/12/2024 9:00,ESP32-001,AP01,218.64,0,0,1,50,0,,,,
6/12/2024 9:00,ESP32-001,AP01,223.95,0,0,1,50.02,0,,,,
6/12/2024 9:00,ESP32-001,AP01,219.67,0,0,1,49.97,0,,,,
6/12/2024 9:00,ESP32-001,AP02,222.16,0.376,76.53,0.916,49.96,0.0765,,,,
6/12/2024 9:00,ESP32-001,AP03,224.9,0,0,1,50.02,0,,,,
6/12/2024 9:00,ESP32-001,AP04,223.28,0,0,1,50,0,,,,
6/12/2024 9:00,ESP32-001,AP05,224.7,0,0,1,49.97,0,,,,
6/12/2024 9:00,ESP32-001,AP06,221.77,0,0,1,49.94,0,,,,
6/12/2024 10:00,ESP32-001,AP01,225.61,0,0,1,50.03,0,,,,
6/12/2024 10:00,ESP32-001,AP01,224.56,0,0,1,50,0,,,,
6/12/2024 10:00,ESP32-001,AP01,222.43,0,0,1,50,0,,,,
6/12/2024 10:00,ESP32-001,AP01,224.52,0,0,1,50,0,,,,
6/12/2024 10:00,ESP32-001,AP01,225.83,0,0,1,50.01,0,,,,
6/12/2024 10:00,ESP32-001,AP02,220.77,0.707,139.2,0.891,49.98,0.1392,,,,
6/12/2024 10:00,ESP32-001,AP03,226.77,0,0,1,50.03,0,,,,
6/12/2024 10:00,ESP32-001,AP04,223.47,0,0,1,49.99,0,,,,
6/12/2024 10:00,ESP32-001,AP05,223.46,0,0,1,50,0,,,,
6/12/2024 10:00,ESP32-001,AP06,224.14,0.039,7.67,0.886,50.06,0.0077,,,,
6/12/2024 11:00,ESP32-001,AP01,228.05,0,0,1,50.01,0,,,,
6/12/2024 11:00,ESP32-001,AP01,222.28,0,0,1,50.01,0,,,,
6/12/2024 11:00,ESP32-001,AP01,228.73,0,0,1,49.99,0,,,,
6/12/2024 11:00,ESP32-001,AP01,219.58,0,0,1,50,0,,,,
6/12/2024 11:00,ESP32-001,AP01,228.31,0,0,1,50.03,0,,,,
6/12/2024 11:00,ESP32-001,AP02,225.02,0.576,119.39,0.921,49.99,0.1194,,,,
6/12/2024 11:00,ESP32-001,AP03,221.64,0,0,1,49.96,0,,,,
6/12/2024 11:00,ESP32-001,AP04,228.52,0,0,1,50.01,0,,,,
6/12/2024 11:00,ESP32-001,AP05,223.71,0,0,1,49.99,0,,,,
6/12/2024 11:00,ESP32-001,AP06,224.18,0,0,1,49.97,0,,,,
6/12/2024 12:00,ESP32-001,AP01,222.9,0,0,1,49.97,0,,,,
6/12/2024 12:00,ESP32-001,AP01,220.72,0,0,1,49.97,0,,,,
6/12/2024 12:00,ESP32-001,AP01,223.31,0,0,1,50.04,0,,,,
6/12/2024 12:00,ESP32-001,AP01,221.76,0,0,1,50,0,,,,
6/12/2024 12:00,ESP32-001,AP01,222.54,0,0,1,50,0,,,,
6/12/2024 12:00,ESP32-001,AP02,230.81,0.686,140.51,0.888,50,0.1405,,,,
6/12/2024 12:00,ESP32-001,AP03,230.67,0,0,1,50,0,,,,
6/12/2024 12:00,ESP32-001,AP04,228.94,0,0,1,50,0,,,,
6/12/2024 12:00,ESP32-001,AP05,218.16,0,0,1,50,0,,,,
6/12/2024 12:00,ESP32-001,AP06,227.52,0.039,7.91,0.888,50.02,0.0079,,,,
6/12/2024 13:00,ESP32-001,AP01,225.66,0,0,1,50,0,,,,
6/12/2024 13:00,ESP32-001,AP01,225.08,0,0,1,50.01,0,,,,
6/12/2024 13:00,ESP32-001,AP01,224.55,7.028,1476.36,0.936,50.03,1.4764,,,,
6/12/2024 13:00,ESP32-001,AP01,225.99,0,0,1,50,0,,,,
6/12/2024 13:00,ESP32-001,AP01,223.06,0,0,1,50,0,,,,
6/12/2024 13:00,ESP32-001,AP02,227.43,0.561,120.68,0.945,49.98,0.1207,,,,
6/12/2024 13:00,ESP32-001,AP03,222.28,0,0,1,49.96,0,,,,
6/12/2024 13:00,ESP32-001,AP04,221.39,0,0,1,49.99,0,,,,
6/12/2024 13:00,ESP32-001,AP05,228.02,0,0,1,49.97,0,,,,
6/12/2024 13:00,ESP32-001,AP06,228.72,0,0,1,49.98,0,,,,
6/12/2024 14:00,ESP32-001,AP01,228.77,4.469,939.13,0.919,49.99,0.9391,,,,
6/12/2024 14:00,ESP32-001,AP01,223.87,0,0,1,49.98,0,,,,
6/12/2024 14:00,ESP32-001,AP01,225.91,0,0,1,49.97,0,,,,
6/12/2024 14:00,ESP32-001,AP01,219.66,0,0,1,50,0,,,,
6/12/2024 14:00,ESP32-001,AP01,219.79,0,0,1,49.99,0,,,,
6/12/2024 14:00,ESP32-001,AP02,223.6,0.644,139.09,0.966,50.02,0.1391,,,,
6/12/2024 14:00,ESP32-001,AP03,225.91,0,0,1,50.01,0,,,,
6/12/2024 14:00,ESP32-001,AP04,222.95,0,0,1,50.02,0,,,,
6/12/2024 14:00,ESP32-001,AP05,228.82,0,0,1,50.02,0,,,,
6/12/2024 14:00,ESP32-001,AP06,219.35,0,0,1,50.01,0,,,,
6/12/2024 15:00,ESP32-001,AP01,227.3,0,0,1,49.98,0,,,,
6/12/2024 15:00,ESP32-001,AP01,218.93,0,0,1,50.01,0,,,,
6/12/2024 15:00,ESP32-001,AP01,220.72,0,0,1,50,0,,,,
6/12/2024 15:00,ESP32-001,AP01,227.43,0,0,1,50.03,0,,,,
6/12/2024 15:00,ESP32-001,AP01,224.69,0,0,1,50.02,0,,,,
6/12/2024 15:00,ESP32-001,AP02,221.57,0.663,136.34,0.927,50.01,0.1363,,,,
6/12/2024 15:00,ESP32-001,AP03,220.92,0,0,1,49.99,0,,,,
6/12/2024 15:00,ESP32-001,AP04,222.03,0,0,1,49.96,0,,,,
6/12/2024 15:00,ESP32-001,AP05,222.4,0,0,1,50.01,0,,,,
6/12/2024 15:00,ESP32-001,AP06,217.19,0,0,1,50.01,0,,,,
6/12/2024 16:00,ESP32-001,AP01,219.98,0,0,1,50.01,0,,,,
6/12/2024 16:00,ESP32-001,AP01,223.01,0,0,1,50.01,0,,,,
6/12/2024 16:00,ESP32-001,AP01,223.58,0,0,1,49.98,0,,,,
6/12/2024 16:00,ESP32-001,AP01,224.24,0,0,1,50,0,,,,
6/12/2024 16:00,ESP32-001,AP01,222,0,0,1,49.99,0,,,,
6/12/2024 16:00,ESP32-001,AP02,226.2,0.558,119.78,0.948,50.04,0.1198,,,,
6/12/2024 16:00,ESP32-001,AP03,221.64,0,0,1,50.02,0,,,,
6/12/2024 16:00,ESP32-001,AP04,229.19,0,0,1,50.01,0,,,,
6/12/2024 16:00,ESP32-001,AP05,227.99,0,0,1,50,0,,,,
6/12/2024 16:00,ESP32-001,AP06,228.29,0,0,1,49.98,0,,,,
6/12/2024 17:00,ESP32-001,AP01,224.63,0,0,1,50,0,,,,
6/12/2024 17:00,ESP32-001,AP01,223.62,0,0,1,49.98,0,,,,
6/12/2024 17:00,ESP32-001,AP01,222.64,0,0,1,50,0,,,,
6/12/2024 17:00,ESP32-001,AP01,224.84,0,0,1,49.98,0,,,,
6/12/2024 17:00,ESP32-001,AP01,222.35,0,0,1,49.99,0,,,,
6/12/2024 17:00,ESP32-001,AP02,228.43,0.62,130.13,0.918,50.04,0.1301,,,,
6/12/2024 17:00,ESP32-001,AP03,225.45,0,0,1,50.04,0,,,,
6/12/2024 17:00,ESP32-001,AP04,218.11,0.402,81.15,0.926,49.99,0.0812,,,,
6/12/2024 17:00,ESP32-001,AP05,224.95,0,0,1,50,0,,,,
6/12/2024 17:00,ESP32-001,AP06,228.63,0,0,1,50.02,0,,,,
6/12/2024 18:00,ESP32-001,AP01,222.34,0,0,1,49.99,0,,,,
6/12/2024 18:00,ESP32-001,AP01,222.27,0,0,1,50,0,,,,
6/12/2024 18:00,ESP32-001,AP01,220.1,6.723,1327.55,0.897,50,1.3275,,,,
6/12/2024 18:00,ESP32-001,AP01,220.21,0,0,1,50,0,,,,
6/12/2024 18:00,ESP32-001,AP01,223.21,0,0,1,50,0,,,,
6/12/2024 18:00,ESP32-001,AP02,222.01,0.595,127.4,0.965,50.01,0.1274,,,,
6/12/2024 18:00,ESP32-001,AP03,224.23,0,0,1,50,0,,,,
6/12/2024 18:00,ESP32-001,AP04,221.21,0.369,75.66,0.926,50.01,0.0757,,,,
6/12/2024 18:00,ESP32-001,AP05,224.91,0,0,1,50,0,,,,
6/12/2024 18:00,ESP32-001,AP06,225.39,0.038,7.68,0.887,49.99,0.0077,,,,
6/12/2024 19:00,ESP32-001,AP01,225.21,0,0,1,49.98,0,,,,
6/12/2024 19:00,ESP32-001,AP01,229.34,0,0,1,49.99,0,,,,
6/12/2024 19:00,ESP32-001,AP01,222.22,7.062,1495.1,0.953,50.03,1.4951,,,,
6/12/2024 19:00,ESP32-001,AP01,220.33,0,0,1,49.97,0,,,,
6/12/2024 19:00,ESP32-001,AP01,223.58,0,0,1,50,0,,,,
6/12/2024 19:00,ESP32-001,AP02,227.2,0.308,65.43,0.936,50,0.0654,,,,
6/12/2024 19:00,ESP32-001,AP03,229.03,0,0,1,50,0,,,,
6/12/2024 19:00,ESP32-001,AP04,228.15,0.392,79.42,0.889,49.99,0.0794,,,,
6/12/2024 19:00,ESP32-001,AP05,222.75,0,0,1,50.04,0,,,,
6/12/2024 19:00,ESP32-001,AP06,225.56,0,0,1,49.99,0,,,,
6/12/2024 20:00,ESP32-001,AP01,219.36,0,0,1,50,0,,,,
6/12/2024 20:00,ESP32-001,AP01,220.13,3.501,685.88,0.89,49.96,0.6859,,,,
6/12/2024 20:00,ESP32-001,AP01,217.82,6.93,1341.97,0.889,50,1.342,,,,
6/12/2024 20:00,ESP32-001,AP01,220.39,0,0,1,50,0,,,,
6/12/2024 20:00,ESP32-001,AP01,224.64,0,0,1,50,0,,,,
6/12/2024 20:00,ESP32-001,AP02,219.63,0.398,84.05,0.963,50.01,0.084,,,,
6/12/2024 20:00,ESP32-001,AP03,229.41,0,0,1,50,0,,,,
6/12/2024 20:00,ESP32-001,AP04,227.47,0.384,81.51,0.934,50.01,0.0815,,,,
6/12/2024 20:00,ESP32-001,AP05,222.67,0,0,1,50,0,,,,
6/12/2024 20:00,ESP32-001,AP06,221.04,0,0,1,50,0,,,,
6/12/2024 21:00,ESP32-001,AP01,224.67,0,0,1,50,0,,,,
6/12/2024 21:00,ESP32-001,AP01,227.26,3.666,739.86,0.888,50.02,0.7399,,,,
6/12/2024 21:00,ESP32-001,AP01,221.65,7.124,1460.51,0.925,49.99,1.4605,,,,
6/12/2024 21:00,ESP32-001,AP01,217.99,3.523,682.81,0.889,50,0.6828,,,,
6/12/2024 21:00,ESP32-001,AP01,228.93,3.541,757.09,0.934,49.97,0.7571,,,,
6/12/2024 21:00,ESP32-001,AP02,225.05,0.599,127.4,0.945,49.99,0.1274,,,,
6/12/2024 21:00,ESP32-001,AP03,230.44,0,0,1,50.01,0,,,,
6/12/2024 21:00,ESP32-001,AP04,227.75,0.39,79.85,0.898,50.01,0.0798,,,,
6/12/2024 21:00,ESP32-001,AP05,221.52,0.935,195.96,0.946,49.99,0.196,,,,
6/12/2024 21:00,ESP32-001,AP06,225.83,0.039,8.15,0.937,49.98,0.0082,,,,
6/12/2024 22:00,ESP32-001,AP01,216.56,4.763,927.84,0.9,49.99,0.9278,,,,
6/12/2024 22:00,ESP32-001,AP01,227.91,3.341,702.82,0.923,49.99,0.7028,,,,
6/12/2024 22:00,ESP32-001,AP01,223.56,7.494,1529.34,0.913,49.99,1.5293,,,,
6/12/2024 22:00,ESP32-001,AP01,226.33,3.269,687.12,0.929,50.02,0.6871,,,,
6/12/2024 22:00,ESP32-001,AP01,227.83,3.48,747.81,0.943,50.01,0.7478,,,,
6/12/2024 22:00,ESP32-001,AP02,226.64,0.3,60.31,0.887,50,0.0603,,,,
6/12/2024 22:00,ESP32-001,AP03,223.67,6.867,1452.34,0.946,49.99,1.4523,,,,
6/12/2024 22:00,ESP32-001,AP04,227.49,0.384,80.05,0.917,49.97,0.08,,,,
6/12/2024 22:00,ESP32-001,AP05,219.49,0,0,1,50.04,0,,,,
6/12/2024 22:00,ESP32-001,AP06,226.66,0.033,7.15,0.97,50.03,0.0071,,,,
6/12/2024 23:00,ESP32-001,AP01,227.59,0,0,1,49.99,0,,,,
6/12/2024 23:00,ESP32-001,AP01,226.75,2.886,633.38,0.968,50,0.6334,,,,
6/12/2024 23:00,ESP32-001,AP01,221.35,0,0,1,49.99,0,,,,
6/12/2024 23:00,ESP32-001,AP01,222.53,3.486,688.01,0.887,50.02,0.688,,,,
6/12/2024 23:00,ESP32-001,AP01,221.76,3.702,745.89,0.908,50.01,0.7459,,,,
6/12/2024 23:00,ESP32-001,AP02,219.43,0.599,125.14,0.953,50,0.1251,,,,
6/12/2024 23:00,ESP32-001,AP03,229.82,0,0,1,50.02,0,,,,
6/12/2024 23:00,ESP32-001,AP04,226.45,0.407,82.93,0.9,50,0.0829,,,,
6/12/2024 23:00,ESP32-001,AP05,225.58,0.991,198.24,0.886,49.97,0.1982,,,,
6/12/2024 23:00,ESP32-001,AP06,216.23,0.039,7.92,0.94,50.01,0.0079,,,,
7/12/2024 0:00,ESP32-001,AP01,220.18,5.884,1162.85,0.898,50.01,1.1629,,,,
7/12/2024 0:00,ESP32-001,AP01,226.36,4.016,866.37,0.953,49.98,0.8664,,,,
7/12/2024 0:00,ESP32-001,AP01,225.71,0,0,1,49.99,0,,,,
7/12/2024 0:00,ESP32-001,AP01,227.28,4.146,895.34,0.95,50,0.8953,,,,
7/12/2024 0:00,ESP32-001,AP01,226.89,3.83,841.16,0.968,49.97,0.8412,,,,
7/12/2024 0:00,ESP32-001,AP02,227.47,0.447,96.72,0.952,50.01,0.0967,,,,
7/12/2024 0:00,ESP32-001,AP03,223.05,0,0,1,50.03,0,,,,
7/12/2024 0:00,ESP32-001,AP04,228.49,0,0,1,49.97,0,,,,
7/12/2024 0:00,ESP32-001,AP05,225.82,0,0,1,49.99,0,,,,
7/12/2024 0:00,ESP32-001,AP06,226.37,0,0,1,50.01,0,,,,
7/12/2024 1:00,ESP32-001,AP01,221.75,5.797,1175.8,0.915,50.04,1.1758,,,,
7/12/2024 1:00,ESP32-001,AP01,222.71,4.058,872.73,0.966,49.99,0.8727,,,,
7/12/2024 1:00,ESP32-001,AP01,228.31,0,0,1,49.97,0,,,,
7/12/2024 1:00,ESP32-001,AP01,220.99,4.33,882.09,0.922,50.02,0.8821,,,,
7/12/2024 1:00,ESP32-001,AP01,225.73,3.749,799.82,0.945,50,0.7998,,,,
7/12/2024 1:00,ESP32-001,AP02,225.12,0.684,137.22,0.891,50,0.1372,,,,
7/12/2024 1:00,ESP32-001,AP03,222.75,0,0,1,50.03,0,,,,
7/12/2024 1:00,ESP32-001,AP04,222.39,0,0,1,50.01,0,,,,
7/12/2024 1:00,ESP32-001,AP05,223.92,0,0,1,49.99,0,,,,
7/12/2024 1:00,ESP32-001,AP06,225.45,0.046,9.26,0.888,50.01,0.0093,,,,
7/12/2024 2:00,ESP32-001,AP01,219.03,5.978,1175.29,0.898,50.01,1.1753,,,,
7/12/2024 2:00,ESP32-001,AP01,230.07,3.984,863.78,0.942,49.99,0.8638,,,,
7/12/2024 2:00,ESP32-001,AP01,224.06,0,0,1,50.04,0,,,,
7/12/2024 2:00,ESP32-001,AP01,223.28,4.008,850.17,0.95,50.04,0.8502,,,,
7/12/2024 2:00,ESP32-001,AP01,225.61,3.903,841.5,0.956,49.99,0.8415,,,,
7/12/2024 2:00,ESP32-001,AP02,225.88,0.683,147.26,0.954,50.01,0.1473,,,,
7/12/2024 2:00,ESP32-001,AP03,222.43,0,0,1,50.06,0,,,,
7/12/2024 2:00,ESP32-001,AP04,229.04,0,0,1,49.99,0,,,,
7/12/2024 2:00,ESP32-001,AP05,220.96,0,0,1,50,0,,,,
7/12/2024 2:00,ESP32-001,AP06,227.3,0,0,1,50,0,,,,
7/12/2024 3:00,ESP32-001,AP01,221.27,5.672,1189.76,0.948,49.98,1.1898,,,,
7/12/2024 3:00,ESP32-001,AP01,226.85,3.987,833.55,0.922,49.95,0.8336,,,,
7/12/2024 3:00,ESP32-001,AP01,230.08,8.994,1893.39,0.915,50.03,1.8934,,,,
7/12/2024 3:00,ESP32-001,AP01,220.77,4.181,850.09,0.921,50,0.8501,,,,
7/12/2024 3:00,ESP32-001,AP01,224.78,4.138,819.3,0.881,50.01,0.8193,,,,
7/12/2024 3:00,ESP32-001,AP02,223.82,0.218,45.19,0.925,50.03,0.0452,,,,
7/12/2024 3:00,ESP32-001,AP03,226.39,0,0,1,50.03,0,,,,
7/12/2024 3:00,ESP32-001,AP04,222.67,0,0,1,50.01,0,,,,
7/12/2024 3:00,ESP32-001,AP05,227.54,0,0,1,49.97,0,,,,
7/12/2024 3:00,ESP32-001,AP06,221.8,0,0,1,50,0,,,,
7/12/2024 4:00,ESP32-001,AP01,225.04,5.311,1129.56,0.945,50.02,1.1296,,,,
7/12/2024 4:00,ESP32-001,AP01,217.59,4.426,882.63,0.916,50,0.8826,,,,
7/12/2024 4:00,ESP32-001,AP01,225.17,0,0,1,50,0,,,,
7/12/2024 4:00,ESP32-001,AP01,228.19,4.017,821.35,0.896,50.01,0.8213,,,,
7/12/2024 4:00,ESP32-001,AP01,216.78,4.679,932.81,0.92,49.98,0.9328,,,,
7/12/2024 4:00,ESP32-001,AP02,225.97,0.271,55.34,0.904,50.02,0.0553,,,,
7/12/2024 4:00,ESP32-001,AP03,224.98,0,0,1,50,0,,,,
7/12/2024 4:00,ESP32-001,AP04,225.1,0,0,1,49.98,0,,,,
7/12/2024 4:00,ESP32-001,AP05,218.87,0,0,1,50.01,0,,,,
7/12/2024 4:00,ESP32-001,AP06,225.26,0,0,1,50.03,0,,,,
7/12/2024 5:00,ESP32-001,AP01,227.15,5.091,1074.25,0.929,50.03,1.0742,,,,
7/12/2024 5:00,ESP32-001,AP01,222.74,4.289,873.4,0.914,49.96,0.8734,,,,
7/12/2024 5:00,ESP32-001,AP01,223.81,0,0,1,50.01,0,,,,
7/12/2024 5:00,ESP32-001,AP01,227.72,4.325,907.68,0.922,49.99,0.9077,,,,
7/12/2024 5:00,ESP32-001,AP01,220.28,0,0,1,49.98,0,,,,
7/12/2024 5:00,ESP32-001,AP02,224.52,0.19,40.45,0.949,50.01,0.0404,,,,
7/12/2024 5:00,ESP32-001,AP03,223.02,0,0,1,50,0,,,,
7/12/2024 5:00,ESP32-001,AP04,223.43,0,0,1,50,0,,,,
7/12/2024 5:00,ESP32-001,AP05,226.78,1.305,279.83,0.945,50.01,0.2798,,,,
7/12/2024 5:00,ESP32-001,AP06,224.76,0,0,1,49.96,0,,,,
7/12/2024 6:00,ESP32-001,AP01,225.58,5.818,1202.27,0.916,50.02,1.2023,,,,
7/12/2024 6:00,ESP32-001,AP01,224.38,4.145,845.23,0.909,50.01,0.8452,,,,
7/12/2024 6:00,ESP32-001,AP01,222.72,0,0,1,50,0,,,,
7/12/2024 6:00,ESP32-001,AP01,220.4,4.394,914.07,0.944,49.98,0.9141,,,,
7/12/2024 6:00,ESP32-001,AP01,226,0,0,1,49.98,0,,,,
7/12/2024 6:00,ESP32-001,AP02,226.49,0.63,134.84,0.945,50,0.1348,,,,
7/12/2024 6:00,ESP32-001,AP03,222.42,0,0,1,49.97,0,,,,
7/12/2024 6:00,ESP32-001,AP04,227.43,0,0,1,50.03,0,,,,
7/12/2024 6:00,ESP32-001,AP05,225.32,0,0,1,50,0,,,,
7/12/2024 6:00,ESP32-001,AP06,226.32,0,0,1,49.99,0,,,,
7/12/2024 7:00,ESP32-001,AP01,222.99,0,0,1,50.02,0,,,,
7/12/2024 7:00,ESP32-001,AP01,219.69,0,0,1,49.98,0,,,,
7/12/2024 7:00,ESP32-001,AP01,221.72,0,0,1,50.01,0,,,,
7/12/2024 7:00,ESP32-001,AP01,222.67,0,0,1,49.98,0,,,,
7/12/2024 7:00,ESP32-001,AP01,222.17,0,0,1,49.99,0,,,,
7/12/2024 7:00,ESP32-001,AP02,225.61,0.678,141.22,0.924,49.99,0.1412,,,,
7/12/2024 7:00,ESP32-001,AP03,226.86,9.64,1934.25,0.884,50.01,1.9343,,,,
7/12/2024 7:00,ESP32-001,AP04,220.01,0,0,1,50.01,0,,,,
7/12/2024 7:00,ESP32-001,AP05,227.83,0,0,1,49.99,0,,,,
7/12/2024 7:00,ESP32-001,AP06,219.43,0,0,1,49.98,0,,,,
7/12/2024 8:00,ESP32-001,AP01,224.77,0,0,1,49.99,0,,,,
7/12/2024 8:00,ESP32-001,AP01,223.51,0,0,1,50.03,0,,,,
7/12/2024 8:00,ESP32-001,AP01,231.51,0,0,1,50.01,0,,,,
7/12/2024 8:00,ESP32-001,AP01,223.5,0,0,1,49.99,0,,,,
7/12/2024 8:00,ESP32-001,AP01,227.49,0,0,1,50.04,0,,,,
7/12/2024 8:00,ESP32-001,AP02,225.03,0.308,65.41,0.943,50,0.0654,,,,
7/12/2024 8:00,ESP32-001,AP03,226.85,0,0,1,49.99,0,,,,
7/12/2024 8:00,ESP32-001,AP04,221.29,0,0,1,49.94,0,,,,
7/12/2024 8:00,ESP32-001,AP05,227.49,0,0,1,49.99,0,,,,
7/12/2024 8:00,ESP32-001,AP06,223.46,0,0,1,49.98,0,,,,
7/12/2024 9:00,ESP32-001,AP01,223.58,0,0,1,50.01,0,,,,
7/12/2024 9:00,ESP32-001,AP01,222.46,0,0,1,50.01,0,,,,
7/12/2024 9:00,ESP32-001,AP01,226.29,0,0,1,50,0,,,,
7/12/2024 9:00,ESP32-001,AP01,217.47,0,0,1,50.02,0,,,,
7/12/2024 9:00,ESP32-001,AP01,218.48,0,0,1,50.03,0,,,,
7/12/2024 9:00,ESP32-001,AP02,226.84,0.268,58.74,0.968,49.98,0.0587,,,,
7/12/2024 9:00,ESP32-001,AP03,223.88,0,0,1,50,0,,,,
7/12/2024 9:00,ESP32-001,AP04,224.08,0,0,1,50.02,0,,,,
7/12/2024 9:00,ESP32-001,AP05,224.29,0,0,1,50.02,0,,,,
7/12/2024 9:00,ESP32-001,AP06,222.09,0,0,1,50.03,0,,,,
7/12/2024 10:00,ESP32-001,AP01,221.67,0,0,1,50,0,,,,
7/12/2024 10:00,ESP32-001,AP01,224.97,0,0,1,49.99,0,,,,
7/12/2024 10:00,ESP32-001,AP01,223.76,8.58,1734.66,0.904,50.01,1.7347,,,,
7/12/2024 10:00,ESP32-001,AP01,226.65,0,0,1,50.01,0,,,,
7/12/2024 10:00,ESP32-001,AP01,223.35,0,0,1,50.03,0,,,,
7/12/2024 10:00,ESP32-001,AP02,217.55,0.688,136.74,0.913,49.97,0.1367,,,,
7/12/2024 10:00,ESP32-001,AP03,225.82,0,0,1,50,0,,,,
7/12/2024 10:00,ESP32-001,AP04,221.97,0,0,1,49.99,0,,,,
